seam race on GPU: IC=pair  N=256^3  nu=0.002  T=8.0  Z0=0.375  clock 2dx=0.0491  device=cuda
   t     Z/Z0    max|w|   twist@0.05 @0.07 @0.1 @0.14 @0.2 @0.28 @0.4 @0.56   anti    ell     ell_nu   race   cut    Re_seam   delta     E/E0
 0.00    1.000     11.16   0.00001 0.00004 0.00019 0.00134 0.00521 0.02153 0.09149 0.23798   0.000   0.2346      -       nan   0.800      216.1   (tail empty)   1.000000   (1s)
 0.05    0.994     11.10   0.00001 0.00004 0.00018 0.00130 0.00508 0.02108 0.09034 0.23675   0.000   0.2375   0.2792    0.85   1.000      220.7   (tail empty)   0.997450   (13s)
 0.10    0.989     11.03   0.00000 0.00004 0.00016 0.00120 0.00472 0.01991 0.08732 0.23327   0.000   0.2377   0.2036    1.17   1.000      219.6   (tail empty)   0.994914   (24s)
 0.15    0.983     10.99   0.00000 0.00003 0.00014 0.00105 0.00421 0.01820 0.08280 0.22809   0.000   0.2393   0.1871    1.28   1.000      221.3   (tail empty)   0.992393   (36s)
 0.20    0.978     10.92   0.00000 0.00003 0.00012 0.00089 0.00362 0.01617 0.07721 0.22186   0.000   0.2398   0.1789    1.34   0.000      219.1   0.2313   0.989885   (46s)
 0.25    0.972     10.85   0.00000 0.00002 0.00009 0.00073 0.00303 0.01403 0.07099 0.21513   0.000   0.2409   0.1898    1.27   0.000      219.6   0.1975   0.987392   (57s)
 0.30    0.967     10.78   0.00000 0.00002 0.00007 0.00058 0.00248 0.01196 0.06455 0.20827   0.000   0.2426   0.2174    1.12   0.000      221.0   0.1741   0.984913   (67s)
 0.35    0.961     10.72   0.00000 0.00001 0.00006 0.00046 0.00200 0.01006 0.05822 0.20149   0.000   0.2440   0.2636    0.93   0.000      221.4   0.1557   0.982448   (77s)
 0.40    0.956     10.66   0.00000 0.00001 0.00004 0.00036 0.00160 0.00841 0.05226 0.19488   0.000   0.2457   0.4276    0.57   0.000      222.4   0.1419   0.979997   (88s)
 0.45    0.950     10.64   0.00000 0.00001 0.00003 0.00028 0.00128 0.00702 0.04686 0.18853   0.000   0.2485      -       nan   0.000      224.6   0.1320   0.977559   (98s)
 0.50    0.945     10.67   0.00000 0.00001 0.00003 0.00021 0.00102 0.00587 0.04211 0.18253   0.000   0.2522      -       nan   0.000      230.5   0.1244   0.975135   (108s)
